id,title,year,language,era,director,lead_actor,lead_gender,imdb_rating,has_action,has_comedy,has_romance,has_songs,has_villain,has_thriller_elements,has_social_message,is_anti_hero,is_family_film,is_based_on_true_story,is_biographical,is_franchise,is_remake,is_sports_film,is_historical,is_horror,is_sci_fi,is_pan_india_blockbuster
tt0048473,Pather Panchali,1955,hindi,classic,Satyajit Ray,,male,8.2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0048956,Aparajito,1956,hindi,classic,Satyajit Ray,,male,8.2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0052572,Apur Sansar,1959,hindi,classic,Satyajit Ray,,male,8.4,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
mughal_e_azam_1960,Mughal-E-Azam,1960,hindi,classic,K. Asif,Dilip Kumar,male,8.1,True,False,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False
tt0066763,Anand,1971,hindi,classic,Hrishikesh Mukherjee,,male,8.1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
sholay_1975,Sholay,1975,hindi,classic,Ramesh Sippy,Amitabh Bachchan,male,8.1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True
tt0079221,Gol Maal,1979,hindi,classic,Hrishikesh Mukherjee,,male,8.5,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0083987,Gandhi,1982,hindi,classic,Richard Attenborough,,male,8.0,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True
tt0085743,Jaane Bhi Do Yaaro,1983,hindi,classic,Kundan Shah,,male,8.3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0093578,Mr. India,1987,hindi,classic,Shekhar Kapur,,male,7.7,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0104561,Jo Jeeta Wohi Sikandar,1992,hindi,90s,Mansoor Khan,,male,8.1,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
tt0106333,Baazigar,1993,hindi,90s,Abbas Alibhai Burmawalla,,male,7.6,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
tt0109555,Darr,1993,hindi,90s,Yash Chopra,,male,7.6,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
tt0110222,Kabhi Haan Kabhi Naa,1993,hindi,90s,Kundan Shah,,male,7.6,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
andaz_apna_apna_1994,Andaz Apna Apna,1994,hindi,90s,Rajkumar Santoshi,Aamir Khan,male,8.0,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
tt0110076,Hum Aapke Hain Koun..!,1994,hindi,90s,Sooraj R. Barjatya,,male,7.5,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ddlj_1995,Dilwale Dulhania Le Jayenge,1995,hindi,90s,Aditya Chopra,Shah Rukh Khan,male,8.1,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
tt0113526,Karan Arjun,1995,hindi,90s,Rakesh Roshan,,male,6.8,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0118983,Dil To Pagal Hai,1997,hindi,90s,Yash Chopra,,male,7.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0118751,Border,1997,hindi,90s,J. P. Dutta,,male,8.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0119861,Pardes,1997,hindi,90s,Subhash Ghai,,male,6.9,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0120540,Yes Boss,1997,hindi,90s,Aziz Mirza,,male,6.7,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0172684,Kuch Kuch Hota Hai,1998,hindi,90s,Karan Johar,,male,7.5,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0164538,Dil Se..,1998,hindi,90s,Mani Ratnam,,male,7.5,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0195231,Satya,1998,hindi,90s,Ram Gopal Varma,,male,8.2,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
tt0200087,Sarfarosh,1999,hindi,90s,John Matthew Matthan,,male,8.1,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0211934,Baadshah,1999,hindi,90s,Abbas Alibhai Burmawalla,,male,6.9,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0150992,Hum Dil De Chuke Sanam,1999,hindi,90s,Sanjay Leela Bhansali,,male,7.4,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0220832,Vaastav: The Reality,1999,hindi,90s,Mahesh Manjrekar,,male,8.0,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
hera_pheri_2000,Hera Pheri,2000,hindi,2000s,Priyadarshan,Akshay Kumar,male,8.2,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False
tt0213890,Mohabbatein,2000,hindi,2000s,Aditya Chopra,,male,7.1,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0234000,Kaho Naa... Pyaar Hai,2000,hindi,2000s,Rakesh Roshan,,male,6.9,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0222012,Hey Ram,2000,hindi,2000s,Kamal Haasan,,male,8.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
dil_chahta_hai_2001,Dil Chahta Hai,2001,hindi,2000s,Farhan Akhtar,Aamir Khan,male,8.1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lagaan_2001,Lagaan,2001,hindi,2000s,Ashutosh Gowariker,Aamir Khan,male,8.1,False,False,True,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False
kabhi_khushi_kabhie_gham_2001,Kabhi Khushi Kabhie Gham,2001,hindi,2000s,Karan Johar,Shah Rukh Khan,male,7.4,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
tt0248126,Sometimes Happiness Sometimes Sadness...,2001,hindi,2000s,Karan Johar,,male,7.5,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0265343,Monsoon Wedding,2001,hindi,2000s,Mira Nair,,male,7.3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0291376,Nayak,2001,hindi,2000s,S. Shankar,,male,7.8,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0284137,Gadar: Ek Prem Katha,2001,hindi,2000s,Anil Sharma,,male,7.3,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0249371,Aśoka,2001,hindi,2000s,Santosh Sivan,,male,6.4,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0238936,Devdas,2002,hindi,2000s,Sanjay Leela Bhansali,,male,7.6,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0319736,The Legend of Bhagat Singh,2002,hindi,2000s,Rajkumar Santoshi,,male,8.2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0296574,Company,2002,hindi,2000s,Ram Gopal Varma,,male,7.9,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0374887,Munna Bhai M.B.B.S.,2003,hindi,2000s,Rajkumar Hirani,,male,8.2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0347304,Kal Ho Naa Ho,2003,hindi,2000s,Nikhil Advani,,male,7.9,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0254481,Koi... Mil Gaya,2003,hindi,2000s,Rakesh Roshan,,male,7.2,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0374271,Tere Naam,2003,hindi,2000s,Satish Kaushik,,male,7.2,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0373856,Gangaajal,2003,hindi,2000s,Prakash Jha,,male,7.8,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0371735,Hungama,2003,hindi,2000s,Priyadarshan,,male,7.6,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0337578,Baghban,2003,hindi,2000s,Ravi Chopra,,male,7.4,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0346723,Chalte Chalte,2003,hindi,2000s,Aziz Mirza,,male,6.5,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0379370,Maqbool,2003,hindi,2000s,Vishal Bhardwaj,,male,8.0,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
swades_2004,Swades,2004,hindi,2000s,Ashutosh Gowariker,Shah Rukh Khan,male,8.2,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0420332,Veer-Zaara,2004,hindi,2000s,Yash Chopra,,male,7.8,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0347473,Main Hoon Na,2004,hindi,2000s,Farah Khan,,male,7.1,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0323013,Lakshya,2004,hindi,2000s,Farhan Akhtar,,male,7.8,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0400234,Black Friday,2004,hindi,2000s,Anurag Kashyap,,male,8.4,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
tt0422091,Dhoom,2004,hindi,2000s,Sanjay Gadhvi,,male,6.7,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False
tt0418362,Will You Marry Me?,2004,hindi,2000s,David Dhawan,,male,6.7,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0388789,Born into Brothels,2004,hindi,2000s,Zana Briski,,male,7.2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0347332,Khakee,2004,hindi,2000s,Rajkumar Santoshi,,male,7.4,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0378072,Hum Tum,2004,hindi,2000s,Kunal Kohli,,male,7.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0375611,Black,2005,hindi,2000s,Sanjay Leela Bhansali,,male,8.1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0453671,Garam Masala,2005,hindi,2000s,Priyadarshan,,male,6.8,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0432047,Sarkar,2005,hindi,2000s,Ram Gopal Varma,,male,7.6,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0453729,Iqbal,2005,hindi,2000s,Nagesh Kukunoor,,male,8.1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0240200,Water,2005,hindi,2000s,Deepa Mehta,,male,7.7,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0451850,Paheli,2005,hindi,2000s,Amol Palekar,,male,6.4,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
rang_de_basanti_2006,Rang De Basanti,2006,hindi,2000s,Rakeysh Omprakash Mehra,Aamir Khan,male,8.1,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
golmaal_2006,Golmaal: Fun Unlimited,2006,hindi,2000s,Rohit Shetty,Ajay Devgn,male,7.7,False,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False
tt0460791,The Fall,2006,hindi,2000s,Tarsem Singh,,male,7.8,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
tt0456144,Lage Raho Munna Bhai,2006,hindi,2000s,Rajkumar Hirani,,male,8.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0461936,Don,2006,hindi,2000s,Farhan Akhtar,,male,7.2,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
tt0439662,Fanaa,2006,hindi,2000s,Kunal Kohli,,male,7.1,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0441048,Dhoom 2,2006,hindi,2000s,Sanjay Gadhvi,,male,6.6,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
tt0419058,Phir Hera Pheri,2006,hindi,2000s,Neeraj Vora,,male,7.4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0432637,Krrish,2006,hindi,2000s,Rakesh Roshan,,male,6.5,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0466460,Khosla Ka Ghosla,2006,hindi,2000s,Dibakar Banerjee,,male,8.2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0449999,Kabhi Alvida Naa Kehna,2006,hindi,2000s,Karan Johar,,male,6.1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0488414,Omkara,2006,hindi,2000s,Vishal Bhardwaj,,male,8.0,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0433416,The Namesake,2006,hindi,2000s,Mira Nair,,male,7.5,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0805184,Bhagam Bhag,2006,hindi,2000s,Priyadarshan,,male,6.8,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
